Flow ID,Source IP,Source Port,Destination IP,Destination Port,Timestamp,Flow Duration,Total Fwd Packets,Total Backward Packets,Label
192.168.10.16-192.243.250.36-55860-443-6,192.243.250.36,443,192.168.10.16,55860,5/7/2017 10:03,4460,2,0,BENIGN
192.168.10.19-74.125.22.108-45568-465-6,192.168.10.19,45568,74.125.22.108,465,5/7/2017 10:03,2295577,17,24,BENIGN
192.168.10.19-74.125.22.108-45568-465-6,192.168.10.19,45568,74.125.22.108,465,5/7/2017 10:03,3,2,0,BENIGN
192.168.10.16-98.139.225.43-47442-443-6,192.168.10.16,47442,98.139.225.43,443,5/7/2017 10:03,16107710,9,10,BENIGN
192.168.10.1-192.168.10.3-53-60560-17,192.168.10.3,60560,192.168.10.1,53,5/7/2017 10:00,180241,1,1,BENIGN
158.69.247.184-192.168.10.19-123-123-17,192.168.10.19,123,158.69.247.184,123,5/7/2017 10:01,16341,1,1,BENIGN
173.255.246.13-192.168.10.17-123-123-17,192.168.10.17,123,173.255.246.13,123,5/7/2017 10:01,80863,1,1,BENIGN
192.168.10.3-192.168.10.17-123-123-17,192.168.10.17,123,192.168.10.3,123,5/7/2017 10:01,163,2,2,BENIGN
172.16.0.1-192.168.10.50-53844-80-6,172.16.0.1,53844,192.168.10.50,80,5/7/2017 9:52,99999875,2,2,DoS slowloris
172.16.0.1-192.168.10.50-53850-80-6,172.16.0.1,53850,192.168.10.50,80,5/7/2017 9:52,99999908,2,2,DoS slowloris
172.16.0.1-192.168.10.50-53854-80-6,172.16.0.1,53854,192.168.10.50,80,5/7/2017 9:52,99999824,2,2,DoS slowloris
172.16.0.1-192.168.10.50-53862-80-6,172.16.0.1,53862,192.168.10.50,80,5/7/2017 9:52,99999842,2,2,DoS slowloris
172.16.0.1-192.168.10.50-53868-80-6,172.16.0.1,53868,192.168.10.50,80,5/7/2017 9:52,99999819,2,2,DoS slowloris
172.16.0.1-192.168.10.50-53874-80-6,172.16.0.1,53874,192.168.10.50,80,5/7/2017 9:52,99999907,2,2,DoS slowloris
172.16.0.1-192.168.10.50-53880-80-6,172.16.0.1,53880,192.168.10.50,80,5/7/2017 9:52,99999852,2,2,DoS slowloris
172.16.0.1-192.168.10.50-53886-80-6,172.16.0.1,53886,192.168.10.50,80,5/7/2017 9:52,99999821,2,2,DoS slowloris
172.16.0.1-192.168.10.50-53892-80-6,172.16.0.1,53892,192.168.10.50,80,5/7/2017 9:52,99999842,2,2,DoS slowloris
172.16.0.1-192.168.10.50-53904-80-6,172.16.0.1,53904,192.168.10.50,80,5/7/2017 9:52,99999858,2,2,DoS slowloris
172.16.0.1-192.168.10.50-53910-80-6,172.16.0.1,53910,192.168.10.50,80,5/7/2017 9:52,99999858,2,2,DoS slowloris
172.16.0.1-192.168.10.50-53920-80-6,172.16.0.1,53920,192.168.10.50,80,5/7/2017 9:52,99999793,2,2,DoS slowloris
172.16.0.1-192.168.10.50-53928-80-6,172.16.0.1,53928,192.168.10.50,80,5/7/2017 9:52,99999838,2,2,DoS slowloris
172.16.0.1-192.168.10.50-53936-80-6,172.16.0.1,53936,192.168.10.50,80,5/7/2017 9:52,99999793,2,2,DoS slowloris
172.16.0.1-192.168.10.50-53942-80-6,172.16.0.1,53942,192.168.10.50,80,5/7/2017 9:52,99999823,2,2,DoS slowloris
172.16.0.1-192.168.10.50-53950-80-6,172.16.0.1,53950,192.168.10.50,80,5/7/2017 9:52,99999775,2,2,DoS slowloris
172.16.0.1-192.168.10.50-53958-80-6,172.16.0.1,53958,192.168.10.50,80,5/7/2017 9:52,99999785,2,2,DoS slowloris
172.16.0.1-192.168.10.50-53968-80-6,172.16.0.1,53968,192.168.10.50,80,5/7/2017 9:52,99999788,2,2,DoS slowloris
172.16.0.1-192.168.10.50-53976-80-6,172.16.0.1,53976,192.168.10.50,80,5/7/2017 9:52,99999806,2,2,DoS slowloris
172.16.0.1-192.168.10.50-53984-80-6,172.16.0.1,53984,192.168.10.50,80,5/7/2017 9:52,99999797,2,2,DoS slowloris
172.16.0.1-192.168.10.50-53992-80-6,172.16.0.1,53992,192.168.10.50,80,5/7/2017 9:52,99999764,2,2,DoS slowloris
172.16.0.1-192.168.10.50-53998-80-6,172.16.0.1,53998,192.168.10.50,80,5/7/2017 9:52,99999801,2,2,DoS slowloris
172.16.0.1-192.168.10.50-54006-80-6,172.16.0.1,54006,192.168.10.50,80,5/7/2017 9:52,99999747,2,2,DoS slowloris
172.16.0.1-192.168.10.50-55840-80-6,172.16.0.1,55840,192.168.10.50,80,5/7/2017 9:52,102689932,14,3,DoS slowloris
172.16.0.1-192.168.10.50-53744-80-6,172.16.0.1,53744,192.168.10.50,80,5/7/2017 9:52,99999417,2,2,DoS slowloris
172.16.0.1-192.168.10.50-53752-80-6,172.16.0.1,53752,192.168.10.50,80,5/7/2017 9:52,99999426,2,2,DoS slowloris
172.16.0.1-192.168.10.50-53748-80-6,172.16.0.1,53748,192.168.10.50,80,5/7/2017 9:52,99999417,2,2,DoS slowloris
172.16.0.1-192.168.10.50-53764-80-6,172.16.0.1,53764,192.168.10.50,80,5/7/2017 9:52,99999425,2,2,DoS slowloris
172.16.0.1-192.168.10.50-53756-80-6,172.16.0.1,53756,192.168.10.50,80,5/7/2017 9:52,99999406,2,2,DoS slowloris
172.16.0.1-192.168.10.50-53760-80-6,172.16.0.1,53760,192.168.10.50,80,5/7/2017 9:52,99999437,2,2,DoS slowloris
172.16.0.1-192.168.10.50-53772-80-6,172.16.0.1,53772,192.168.10.50,80,5/7/2017 9:52,99999411,2,2,DoS slowloris
172.16.0.1-192.168.10.50-53776-80-6,172.16.0.1,53776,192.168.10.50,80,5/7/2017 9:52,99999396,2,2,DoS slowloris
172.16.0.1-192.168.10.50-53784-80-6,172.16.0.1,53784,192.168.10.50,80,5/7/2017 9:52,99999383,2,2,DoS slowloris
172.16.0.1-192.168.10.50-53778-80-6,172.16.0.1,53778,192.168.10.50,80,5/7/2017 9:52,99999368,2,2,DoS slowloris
172.16.0.1-192.168.10.50-53788-80-6,172.16.0.1,53788,192.168.10.50,80,5/7/2017 9:52,99999391,2,2,DoS slowloris
192.168.10.17-108.61.56.35-123-123-17,192.168.10.17,123,108.61.56.35,123,5/7/2017 10:01,24053,1,1,BENIGN
192.168.10.15-104.16.26.235-50761-80-6,192.168.10.15,50761,104.16.26.235,80,5/7/2017 10:03,46112456,8,8,BENIGN
192.168.10.15-104.16.26.235-50761-80-6,192.168.10.15,50761,104.16.26.235,80,5/7/2017 10:04,121,2,0,BENIGN
172.82.206.1-192.168.10.15-80-50721-6,192.168.10.15,50721,172.82.206.1,80,5/7/2017 10:03,47021352,8,9,BENIGN
172.82.206.1-192.168.10.15-80-50721-6,192.168.10.15,50721,172.82.206.1,80,5/7/2017 10:04,49,2,0,BENIGN
192.168.10.15-104.25.83.101-50738-80-6,192.168.10.15,50738,104.25.83.101,80,5/7/2017 10:03,46879356,14,18,BENIGN
192.168.10.15-104.25.83.101-50738-80-6,192.168.10.15,50738,104.25.83.101,80,5/7/2017 10:04,18,2,0,BENIGN
192.168.10.15-104.25.83.101-50739-80-6,192.168.10.15,50739,104.25.83.101,80,5/7/2017 10:03,46895586,12,15,BENIGN
192.168.10.15-104.25.83.101-50739-80-6,192.168.10.15,50739,104.25.83.101,80,5/7/2017 10:04,25,2,0,BENIGN
192.168.10.15-104.25.83.101-50786-80-6,192.168.10.15,50786,104.25.83.101,80,5/7/2017 10:03,46063306,8,8,BENIGN
192.168.10.15-104.25.83.101-50786-80-6,192.168.10.15,50786,104.25.83.101,80,5/7/2017 10:04,46,2,0,BENIGN
172.82.206.1-192.168.10.15-80-50722-6,192.168.10.15,50722,172.82.206.1,80,5/7/2017 10:03,47247309,9,12,BENIGN
172.82.206.1-192.168.10.15-80-50722-6,192.168.10.15,50722,172.82.206.1,80,5/7/2017 10:04,18,2,0,BENIGN
192.168.10.16-23.92.189.243-47050-443-6,192.168.10.16,47050,23.92.189.243,443,5/7/2017 10:03,30172712,10,9,BENIGN
192.168.10.1-192.168.10.3-53-61283-17,192.168.10.3,61283,192.168.10.1,53,5/7/2017 9:51,705,1,1,BENIGN
192.168.10.3-192.168.10.8-53-65280-17,192.168.10.8,65280,192.168.10.3,53,5/7/2017 10:01,69769,2,2,BENIGN
192.168.10.1-192.168.10.3-53-60225-17,192.168.10.3,60225,192.168.10.1,53,5/7/2017 10:00,178933,1,1,BENIGN
192.168.10.17-74.117.214.3-123-123-17,192.168.10.17,123,74.117.214.3,123,5/7/2017 10:01,90649,1,1,BENIGN
192.168.10.51-104.20.182.9-48529-443-6,192.168.10.51,48529,104.20.182.9,443,5/7/2017 10:01,118085680,56,59,BENIGN
192.168.10.17-54.69.246.94-46994-443-6,192.168.10.17,46994,54.69.246.94,443,5/7/2017 10:03,61167202,16,13,BENIGN
173.241.254.212-192.168.10.16-443-57916-6,192.168.10.16,57916,173.241.254.212,443,5/7/2017 10:03,30709584,15,15,BENIGN
173.241.254.212-192.168.10.16-443-57916-6,192.168.10.16,57916,173.241.254.212,443,5/7/2017 10:04,74394,1,2,BENIGN
173.241.254.212-192.168.10.16-443-57916-6,192.168.10.16,57916,173.241.254.212,443,5/7/2017 10:04,240130,1,1,BENIGN
192.168.10.12-192.229.163.28-59896-443-6,192.168.10.12,59896,192.229.163.28,443,5/7/2017 10:01,117911764,40,49,BENIGN
192.168.10.12-72.21.81.200-56198-443-6,192.168.10.12,56198,72.21.81.200,443,5/7/2017 10:01,117993705,35,52,BENIGN
192.168.10.12-104.97.74.39-32810-443-6,192.168.10.12,32810,104.97.74.39,443,5/7/2017 10:01,117184702,76,91,BENIGN
192.168.10.12-104.97.74.39-32792-443-6,192.168.10.12,32792,104.97.74.39,443,5/7/2017 10:01,117405314,782,1058,BENIGN
157.240.2.25-192.168.10.19-443-52419-6,192.168.10.19,52419,157.240.2.25,443,5/7/2017 10:01,117727772,18,21,BENIGN
173.241.254.212-192.168.10.16-443-57916-6,192.168.10.16,57916,173.241.254.212,443,5/7/2017 10:04,479785,1,1,BENIGN
192.168.10.9-117.27.230.186-15715-443-6,192.168.10.9,15715,117.27.230.186,443,5/7/2017 10:03,63133138,7,2,BENIGN
157.240.2.25-192.168.10.12-443-58508-6,192.168.10.12,58508,157.240.2.25,443,5/7/2017 10:01,116575997,16,15,BENIGN
172.217.10.142-192.168.10.12-443-50240-6,192.168.10.12,50240,172.217.10.142,443,5/7/2017 10:01,116921382,15,18,BENIGN
192.168.10.1-192.168.10.3-53-62523-17,192.168.10.3,62523,192.168.10.1,53,5/7/2017 9:51,65996,1,1,BENIGN
192.168.10.9-117.27.230.186-15715-443-6,117.27.230.186,443,192.168.10.9,15715,5/7/2017 10:04,3,2,0,BENIGN
192.168.10.16-23.111.9.32-39128-443-6,192.168.10.16,39128,23.111.9.32,443,5/7/2017 10:03,38856125,11,12,BENIGN
192.168.10.16-23.111.9.32-39128-443-6,192.168.10.16,39128,23.111.9.32,443,5/7/2017 10:04,112,2,0,BENIGN
173.241.254.212-192.168.10.16-443-57916-6,192.168.10.16,57916,173.241.254.212,443,5/7/2017 10:04,959852,1,1,BENIGN
173.241.242.143-192.168.10.16-443-57486-6,192.168.10.16,57486,173.241.242.143,443,5/7/2017 10:03,30593798,12,10,BENIGN
173.241.242.143-192.168.10.16-443-57486-6,192.168.10.16,57486,173.241.242.143,443,5/7/2017 10:04,98,2,0,BENIGN
173.241.242.143-192.168.10.16-443-57436-6,192.168.10.16,57436,173.241.242.143,443,5/7/2017 10:03,31489577,19,17,BENIGN
173.241.242.143-192.168.10.16-443-57436-6,192.168.10.16,57436,173.241.242.143,443,5/7/2017 10:04,85,2,0,BENIGN
173.241.242.143-192.168.10.16-443-57492-6,192.168.10.16,57492,173.241.242.143,443,5/7/2017 10:03,30643138,14,12,BENIGN
173.241.242.143-192.168.10.16-443-57492-6,192.168.10.16,57492,173.241.242.143,443,5/7/2017 10:04,168,2,0,BENIGN
173.241.242.143-192.168.10.16-443-57486-6,173.241.242.143,443,192.168.10.16,57486,5/7/2017 10:04,34550,2,0,BENIGN
173.241.242.143-192.168.10.16-443-57436-6,173.241.242.143,443,192.168.10.16,57436,5/7/2017 10:04,42089,2,0,BENIGN
173.241.242.143-192.168.10.16-443-57492-6,173.241.242.143,443,192.168.10.16,57492,5/7/2017 10:04,39985,2,0,BENIGN
173.241.242.143-192.168.10.16-443-57486-6,192.168.10.16,57486,173.241.242.143,443,5/7/2017 10:04,240249,1,2,BENIGN
173.241.242.143-192.168.10.16-443-57436-6,192.168.10.16,57436,173.241.242.143,443,5/7/2017 10:04,240381,1,2,BENIGN
173.241.242.143-192.168.10.16-443-57492-6,192.168.10.16,57492,173.241.242.143,443,5/7/2017 10:04,240366,1,2,BENIGN
192.168.10.12-216.58.219.206-60682-443-6,192.168.10.12,60682,216.58.219.206,443,5/7/2017 10:01,116554923,13,13,BENIGN
192.168.10.12-52.84.28.117-42154-443-6,192.168.10.12,42154,52.84.28.117,443,5/7/2017 10:01,117235199,16,15,BENIGN
157.240.18.5-192.168.10.12-443-56954-6,192.168.10.12,56954,157.240.18.5,443,5/7/2017 10:01,117422391,19,13,BENIGN
157.240.2.35-192.168.10.12-443-32908-6,192.168.10.12,32908,157.240.2.35,443,5/7/2017 10:01,117382888,16,14,BENIGN
192.168.10.12-199.59.148.12-56962-443-6,192.168.10.12,56962,199.59.148.12,443,5/7/2017 10:01,117378841,16,17,BENIGN
173.241.242.143-192.168.10.16-443-57486-6,192.168.10.16,57486,173.241.242.143,443,5/7/2017 10:04,479465,1,1,BENIGN
173.241.242.143-192.168.10.16-443-57436-6,192.168.10.16,57436,173.241.242.143,443,5/7/2017 10:04,479261,1,1,BENIGN
173.241.242.143-192.168.10.16-443-57492-6,192.168.10.16,57492,173.241.242.143,443,5/7/2017 10:04,479783,1,1,BENIGN
192.168.10.51-104.20.182.9-48529-443-6,192.168.10.51,48529,104.20.182.9,443,5/7/2017 10:04,4125730,5,1,BENIGN
192.168.10.51-104.20.182.9-48529-443-6,104.20.182.9,443,192.168.10.51,48529,5/7/2017 10:04,3,2,0,BENIGN
172.16.0.1-192.168.10.50-53798-80-6,172.16.0.1,53798,192.168.10.50,80,5/7/2017 9:52,99999372,2,2,DoS slowloris
172.16.0.1-192.168.10.50-53792-80-6,172.16.0.1,53792,192.168.10.50,80,5/7/2017 9:52,99999342,2,2,DoS slowloris
172.16.0.1-192.168.10.50-53796-80-6,172.16.0.1,53796,192.168.10.50,80,5/7/2017 9:52,99999334,2,2,DoS slowloris
173.241.242.143-192.168.10.16-443-57486-6,192.168.10.16,57486,173.241.242.143,443,5/7/2017 10:04,960134,1,1,BENIGN
192.168.10.16-23.50.75.27-48030-80-6,192.168.10.16,48030,23.50.75.27,80,5/7/2017 10:02,104669218,19,18,BENIGN
173.241.242.143-192.168.10.16-443-57436-6,192.168.10.16,57436,173.241.242.143,443,5/7/2017 10:04,960131,1,1,BENIGN
173.241.242.143-192.168.10.16-443-57492-6,192.168.10.16,57492,173.241.242.143,443,5/7/2017 10:04,960163,1,1,BENIGN
173.241.254.212-192.168.10.16-443-57916-6,192.168.10.16,57916,173.241.254.212,443,5/7/2017 10:04,1919852,1,1,BENIGN
192.168.10.12-199.59.150.42-53758-443-6,192.168.10.12,53758,199.59.150.42,443,5/7/2017 10:01,116978728,17,15,BENIGN
192.168.10.12-72.21.81.200-56198-443-6,192.168.10.12,56198,72.21.81.200,443,5/7/2017 10:04,4156772,5,4,BENIGN
192.168.10.16-23.50.75.27-47990-80-6,192.168.10.16,47990,23.50.75.27,80,5/7/2017 10:02,108030512,26,23,BENIGN
152.163.56.2-192.168.10.16-443-57360-6,192.168.10.16,57360,152.163.56.2,443,5/7/2017 10:03,34514560,13,12,BENIGN
157.240.2.25-192.168.10.19-443-52419-6,192.168.10.19,52419,157.240.2.25,443,5/7/2017 10:04,4781559,5,1,BENIGN
192.168.10.16-23.50.75.27-48584-80-6,192.168.10.16,48584,23.50.75.27,80,5/7/2017 10:03,27961606,7,7,BENIGN
172.217.9.228-192.168.10.12-443-48396-6,192.168.10.12,48396,172.217.9.228,443,5/7/2017 10:01,117017525,15,17,BENIGN
192.168.10.12-104.16.22.11-39644-443-6,192.168.10.12,39644,104.16.22.11,443,5/7/2017 10:01,116773234,16,17,BENIGN
172.217.12.195-192.168.10.12-443-48108-6,192.168.10.12,48108,172.217.12.195,443,5/7/2017 10:01,116837311,21,17,BENIGN
172.217.3.98-192.168.10.12-443-36644-6,192.168.10.12,36644,172.217.3.98,443,5/7/2017 10:01,117198137,15,13,BENIGN
192.168.10.12-192.229.163.28-59896-443-6,192.168.10.12,59896,192.229.163.28,443,5/7/2017 10:04,5045806,6,3,BENIGN
192.168.10.12-104.97.74.39-32810-443-6,192.168.10.12,32810,104.97.74.39,443,5/7/2017 10:04,5070207,5,1,BENIGN
192.168.10.12-104.97.74.39-32810-443-6,104.97.74.39,443,192.168.10.12,32810,5/7/2017 10:04,408,3,0,BENIGN
173.241.242.143-192.168.10.16-443-57486-6,192.168.10.16,57486,173.241.242.143,443,5/7/2017 10:04,1919999,1,1,BENIGN
173.241.242.143-192.168.10.16-443-57436-6,192.168.10.16,57436,173.241.242.143,443,5/7/2017 10:04,1920017,1,1,BENIGN
173.241.242.143-192.168.10.16-443-57492-6,192.168.10.16,57492,173.241.242.143,443,5/7/2017 10:04,1919431,1,1,BENIGN
192.168.10.12-107.178.240.89-55662-443-6,192.168.10.12,55662,107.178.240.89,443,5/7/2017 10:01,117455679,18,15,BENIGN
192.168.10.15-34.197.243.84-50743-80-6,192.168.10.15,50743,34.197.243.84,80,5/7/2017 10:03,60132055,9,9,BENIGN
192.168.10.15-34.197.243.84-50743-80-6,192.168.10.15,50743,34.197.243.84,80,5/7/2017 10:04,39,2,0,BENIGN
192.168.10.12-104.97.74.39-32792-443-6,192.168.10.12,32792,104.97.74.39,443,5/7/2017 10:04,6070424,5,1,BENIGN
192.168.10.12-104.97.74.39-32792-443-6,104.97.74.39,443,192.168.10.12,32792,5/7/2017 10:04,5,3,0,BENIGN
192.168.10.15-104.154.79.29-50771-443-6,192.168.10.15,50771,104.154.79.29,443,5/7/2017 10:03,60362770,14,12,BENIGN
192.168.10.15-54.200.224.81-50718-80-6,192.168.10.15,50718,54.200.224.81,80,5/7/2017 10:03,61441447,10,10,BENIGN
192.168.10.15-54.200.224.81-50718-80-6,192.168.10.15,50718,54.200.224.81,80,5/7/2017 10:04,54,2,0,BENIGN
157.240.2.25-192.168.10.12-443-58508-6,192.168.10.12,58508,157.240.2.25,443,5/7/2017 10:04,6081640,5,1,BENIGN
157.240.18.5-192.168.10.12-443-56954-6,192.168.10.12,56954,157.240.18.5,443,5/7/2017 10:04,5081000,5,1,BENIGN
157.240.2.35-192.168.10.12-443-32908-6,192.168.10.12,32908,157.240.2.35,443,5/7/2017 10:04,5081168,5,1,BENIGN
172.217.10.142-192.168.10.12-443-50240-6,192.168.10.12,50240,172.217.10.142,443,5/7/2017 10:04,6082051,5,1,BENIGN
192.168.10.12-52.84.28.117-42154-443-6,192.168.10.12,42154,52.84.28.117,443,5/7/2017 10:04,5081578,5,1,BENIGN
192.168.10.12-199.59.148.12-56962-443-6,192.168.10.12,56962,199.59.148.12,443,5/7/2017 10:04,5081628,5,1,BENIGN
157.240.2.25-192.168.10.12-443-58508-6,157.240.2.25,443,192.168.10.12,58508,5/7/2017 10:04,240,3,1,BENIGN
157.240.18.5-192.168.10.12-443-56954-6,157.240.18.5,443,192.168.10.12,56954,5/7/2017 10:04,239,3,1,BENIGN
157.240.2.35-192.168.10.12-443-32908-6,192.168.10.12,32908,157.240.2.35,443,5/7/2017 10:04,15,2,3,BENIGN
192.168.10.12-52.84.28.117-42154-443-6,52.84.28.117,443,192.168.10.12,42154,5/7/2017 10:04,271,2,0,BENIGN
172.217.10.142-192.168.10.12-443-50240-6,172.217.10.142,443,192.168.10.12,50240,5/7/2017 10:04,3,2,0,BENIGN
192.168.10.12-199.59.148.12-56962-443-6,199.59.148.12,443,192.168.10.12,56962,5/7/2017 10:04,3,2,0,BENIGN
192.168.10.15-98.139.225.35-50762-443-6,192.168.10.15,50762,98.139.225.35,443,5/7/2017 10:03,61046619,14,16,BENIGN
192.168.10.15-98.139.225.35-50762-443-6,192.168.10.15,50762,98.139.225.35,443,5/7/2017 10:04,87,2,0,BENIGN
173.241.254.212-192.168.10.16-443-57916-6,192.168.10.16,57916,173.241.254.212,443,5/7/2017 10:04,3849639,1,1,BENIGN
192.168.10.15-23.21.64.22-50790-443-6,192.168.10.15,50790,23.21.64.22,443,5/7/2017 10:03,60924522,14,13,BENIGN
192.168.10.15-23.21.64.22-50789-443-6,192.168.10.15,50789,23.21.64.22,443,5/7/2017 10:03,60924876,14,14,BENIGN
192.168.10.12-216.58.219.206-60682-443-6,192.168.10.12,60682,216.58.219.206,443,5/7/2017 10:04,6069174,5,1,BENIGN
192.168.10.12-216.58.219.206-60682-443-6,216.58.219.206,443,192.168.10.12,60682,5/7/2017 10:04,10,2,0,BENIGN
192.168.10.15-23.23.132.24-50808-443-6,192.168.10.15,50808,23.23.132.24,443,5/7/2017 10:03,61185206,16,14,BENIGN
173.241.242.143-192.168.10.16-443-57486-6,192.168.10.16,57486,173.241.242.143,443,5/7/2017 10:04,3849731,1,1,BENIGN
173.241.242.143-192.168.10.16-443-57436-6,192.168.10.16,57436,173.241.242.143,443,5/7/2017 10:04,3849760,1,1,BENIGN
173.241.242.143-192.168.10.16-443-57492-6,192.168.10.16,57492,173.241.242.143,443,5/7/2017 10:04,3849926,1,1,BENIGN
157.240.2.25-192.168.10.19-443-52519-6,192.168.10.19,52519,157.240.2.25,443,5/7/2017 10:01,117339346,70,100,BENIGN
172.217.3.98-192.168.10.12-443-36644-6,192.168.10.12,36644,172.217.3.98,443,5/7/2017 10:04,5071570,5,1,BENIGN
192.168.10.12-199.59.150.42-53758-443-6,192.168.10.12,53758,199.59.150.42,443,5/7/2017 10:04,6072254,5,1,BENIGN
172.217.9.228-192.168.10.12-443-48396-6,192.168.10.12,48396,172.217.9.228,443,5/7/2017 10:04,5072047,5,1,BENIGN
172.217.3.98-192.168.10.12-443-36644-6,172.217.3.98,443,192.168.10.12,36644,5/7/2017 10:04,223,2,0,BENIGN
172.217.9.228-192.168.10.12-443-48396-6,172.217.9.228,443,192.168.10.12,48396,5/7/2017 10:04,3,2,0,BENIGN
192.168.10.12-199.59.150.42-53758-443-6,199.59.150.42,443,192.168.10.12,53758,5/7/2017 10:04,4,3,0,BENIGN
192.168.10.12-199.59.150.42-53758-443-6,199.59.150.42,443,192.168.10.12,53758,5/7/2017 10:04,177352,2,3,BENIGN
192.168.10.15-23.23.132.24-50816-80-6,192.168.10.15,50816,23.23.132.24,80,5/7/2017 10:03,61020946,10,10,BENIGN
192.168.10.15-23.23.132.24-50816-80-6,192.168.10.15,50816,23.23.132.24,80,5/7/2017 10:04,104,2,0,BENIGN
192.168.10.15-23.60.139.27-50778-80-6,192.168.10.15,50778,23.60.139.27,80,5/7/2017 10:03,64208523,10,10,BENIGN
192.168.10.15-23.60.139.27-50778-80-6,192.168.10.15,50778,23.60.139.27,80,5/7/2017 10:04,131,2,0,BENIGN
192.168.10.12-104.16.22.11-39644-443-6,192.168.10.12,39644,104.16.22.11,443,5/7/2017 10:04,6068003,5,1,BENIGN
172.217.12.195-192.168.10.12-443-48108-6,192.168.10.12,48108,172.217.12.195,443,5/7/2017 10:04,6068169,5,1,BENIGN
192.168.10.12-104.16.22.11-39644-443-6,104.16.22.11,443,192.168.10.12,39644,5/7/2017 10:04,3,2,0,BENIGN
172.217.12.195-192.168.10.12-443-48108-6,172.217.12.195,443,192.168.10.12,48108,5/7/2017 10:04,3,2,0,BENIGN
192.168.10.16-52.84.26.24-58414-80-6,192.168.10.16,58414,52.84.26.24,80,5/7/2017 10:02,115155924,17,16,BENIGN
192.168.10.16-52.84.26.24-58392-80-6,192.168.10.16,58392,52.84.26.24,80,5/7/2017 10:02,115553236,24,24,BENIGN
192.168.10.12-23.194.107.3-57526-443-6,192.168.10.12,57526,23.194.107.3,443,5/7/2017 10:03,64331774,7,2,BENIGN
192.168.10.12-107.178.240.89-55662-443-6,192.168.10.12,55662,107.178.240.89,443,5/7/2017 10:04,6067620,5,1,BENIGN
192.168.10.12-107.178.240.89-55662-443-6,107.178.240.89,443,192.168.10.12,55662,5/7/2017 10:04,3,2,0,BENIGN
192.168.10.12-23.194.107.3-57526-443-6,23.194.107.3,443,192.168.10.12,57526,5/7/2017 10:04,32497,3,0,BENIGN
192.168.10.17-91.189.89.199-123-123-17,192.168.10.17,123,91.189.89.199,123,5/7/2017 10:02,94088,1,1,BENIGN
192.168.10.17-104.155.144.4-123-123-17,192.168.10.17,123,104.155.144.4,123,5/7/2017 10:02,46324,1,1,BENIGN
157.240.2.35-192.168.10.19-443-47858-6,192.168.10.19,47858,157.240.2.35,443,5/7/2017 10:03,62785016,7,2,BENIGN
157.240.2.35-192.168.10.19-443-47858-6,157.240.2.35,443,192.168.10.19,47858,5/7/2017 10:04,17,3,0,BENIGN
159.203.8.72-192.168.10.16-123-123-17,192.168.10.16,123,159.203.8.72,123,5/7/2017 10:00,22547,1,1,BENIGN
192.168.10.16-23.50.75.27-48428-80-6,192.168.10.16,48428,23.50.75.27,80,5/7/2017 10:03,43068772,8,8,BENIGN
157.240.2.25-192.168.10.19-443-52519-6,192.168.10.19,52519,157.240.2.25,443,5/7/2017 10:04,4782211,5,1,BENIGN
157.240.2.25-192.168.10.19-443-52391-6,192.168.10.19,52391,157.240.2.25,443,5/7/2017 10:03,62784344,7,2,BENIGN
157.240.2.25-192.168.10.19-443-52519-6,157.240.2.25,443,192.168.10.19,52519,5/7/2017 10:04,42,3,0,BENIGN
157.240.2.25-192.168.10.19-443-52391-6,157.240.2.25,443,192.168.10.19,52391,5/7/2017 10:04,4,3,0,BENIGN
192.168.10.1-192.168.10.3-53-60491-17,192.168.10.3,60491,192.168.10.1,53,5/7/2017 10:01,64406,1,1,BENIGN
192.168.10.16-23.208.165.24-41812-80-6,192.168.10.16,41812,23.208.165.24,80,5/7/2017 10:02,115139164,16,15,BENIGN
192.168.10.16-23.208.165.24-41814-80-6,192.168.10.16,41814,23.208.165.24,80,5/7/2017 10:02,115139163,17,15,BENIGN
192.168.10.16-64.12.228.31-34838-443-6,192.168.10.16,34838,64.12.228.31,443,5/7/2017 10:02,115729365,23,19,BENIGN
192.168.10.16-52.84.33.136-51924-443-6,192.168.10.16,51924,52.84.33.136,443,5/7/2017 10:02,115870168,22,20,BENIGN
192.168.10.16-52.84.26.128-59892-443-6,192.168.10.16,59892,52.84.26.128,443,5/7/2017 10:02,116267391,27,26,BENIGN
192.168.10.16-64.12.228.31-34838-443-6,64.12.228.31,443,192.168.10.16,34838,5/7/2017 10:04,3,2,0,BENIGN
192.168.10.16-52.84.26.128-59892-443-6,52.84.26.128,443,192.168.10.16,59892,5/7/2017 10:04,784,2,0,BENIGN
172.217.11.6-192.168.10.8-443-51063-6,192.168.10.8,51063,172.217.11.6,443,5/7/2017 10:01,117536712,13,12,BENIGN
172.217.10.14-192.168.10.8-443-51070-6,192.168.10.8,51070,172.217.10.14,443,5/7/2017 10:01,117456800,15,15,BENIGN
172.217.12.170-192.168.10.8-443-51053-6,192.168.10.8,51053,172.217.12.170,443,5/7/2017 10:01,118015677,16,17,BENIGN
